AATFBF	AGGF1BF	AGOBF	AKAP1BF	AKAP8LBF	APOBEC3CBF	AQRBF	BCLAF1BF	BUD13BF	CDC40BF	CPSF6BF	CSTF2TBF	DDX24BF	DDX3XBF	DDX42BF	DDX52BF	DDX55BF	DDX59BF	DDX6BF	DGCR8BF	DICERBF	DKC1BF	DROSHABF	EFTUD2BF	EIF3DBF	EIF3GBF	EIF3HBF	EIF4G2BF	EWSR1BF	EXOSC5BF	FAM120ABF	FASTKD2BF	FMR1BF	FTOBF	FUSBF	FXR1BF	FXR2BF	G3BP1BF	GEMIN5BF	GPKOWBF	GRSF1BF	GRWD1BF	GTF2F1BF	HLTFBF	HNRNPCBF	HNRNPKBF	HNRNPMBF	HNRNPUL1BF	IGF2BP1BF	IGF2BP2BF	IGF2BP3BF	KHSRPBF	LARP4BF	LARP7BF	LIN28BBF	LSM11BF	METAP2BF	MTPAPBF	NCBP2BF	NIP7BF	NIPBLBF	NKRFBF	NOL12BF	NOLC1BF	NONOBF	PABPC4BF	PABPN1BF	PCBP1BF	PCBP2BF	PHF6BF	PPIGBF	PRPF4BF	PRPF8BF	PTBP1BF	PUM1BF	PUM2BF	QKIBF	RBFOX2BF	RBM15BF	RBM22BF	RBM5BF	RPS3BF	SDAD1BF	SERBP1BF	SF3A3BF	SF3B1BF	SF3B4BF	SLBPBF	SLTMBF	SMNDC1BF	SND1BF	SRSF1BF	SRSF7BF	SRSF9BF	SSBBF	SUB1BF	SUPV3L1BF	TARDBPBF	TBRG4BF	TIA1BF	TIAL1BF	TRA2ABF	TROVE2BF	U2AF1BF	U2AF2BF	UCHL5BF	UPF1BF	UTP18BF	WDR43BF	XPO5BF	XRCC6BF	XRN2BF	YBX3BF	YWHAGBF	ZC3H11ABF	ZC3H8BF	ZNF622BF	ZNF800BF	ZRANB2BF
PHF6	0.992985187935757	0	0	0	0.236676588944998	0	0	0	0	0.246241731409641	0	0.223021218652695	0.0179212280067189	0	0	0.798427907383166	0	0	0.289330745035186	1.45458760069913	0	1.21210970595101	0.6812220837801	0	0.45864359866836	0	0	0	0.998253823525473	0	0	0	0	0	0.045227866782315	0	0	0	0.722573398287865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711214696909689	1.18093273414604	0	0	0	0	0.267138515891468	0.304001112203379	1.10806398008765	0	0.359674321449088	0.856527097824743	0.228721380990649	0.117876678245343	0	0	0	4.43642869150963	0	0	0	1.18093273414604	0.0619736911743137	0	0	0.310733173295051	0	0	0	0	0.202340329581759	0.34203189615214	0	0	0	0	0.428161453137114	1.24498141034413	0	0	0	0	0	0	0	0	1.33481575279639	0	0	0	0	0	0	0	0	1.21044862681509	1.17551945038537	0	0.257712334598473	0.0191071354478525	0	0	0	0.353957960519656	0	0	1.33481575279639
PPIG	-1.58497226759964	0	-0.471704641283349	0	0	0	-4.43795902252008	0	-1.41553372106599	-0.103676152181972	0	0	0.0559809130048269	-2.36967210765622	0	0	0	0	0	0	-1.77537680649902	-0.607810907067326	-0.298046079478876	-1.51246264388498	0	0	0	0	-0.0745602417057379	0	0	0	0	0	0	0	0	0	-0.401300062774791	0	0	0	0	0	0	0	0	0	0	0	0	-0.460208291040489	-0.72750449980911	-0.596605779303448	0	0	-0.36226857336777	0	-1.00004227285325	-0.478506467225453	-0.624336607587873	0	0	-1.8720152649729	-0.0419711186280955	-0.149270826360571	0	-0.174755635676929	-0.435135786316631	-0.353937600556049	57.9241142085818	0	-1.44393587988328	-0.312845332375029	0	0	0	-0.0485342830459995	-0.469709502700034	-1.60218785616927	0	-0.940388670991035	0	0	-0.229747972842279	0	-3.31444386302154	0	0	-1.91455061099998	0	0	0	0	0	-0.0505362614028244	0	0	0	-0.360636067607276	0	0	0	0	-0.0850469759330186	-0.122158857775071	0	0	-0.0207805707080457	0	0	-2.5531096994384	0	0	0	-0.359340796914371	0	-0.243826346815652	0
PRPF4	0	0	0	0	0	0	0	0	0	0	0	0.373199720422518	0.0391395216901009	0.0855320454436202	0	0	0	0	0	0	0	0	0	0.124596426983405	0	0	0	0	0.0745602417057379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386338295551878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00004227285325	0	0	0	0	0	0	0	0	0.0163304382858134	0	0	0.0984298531832536	24.2660981232884	0	0	0	0	0	0.306034971439778	0.00328650104744495	0	0	0.112837927699992	0	0	0	0	0	0	0	-0.172121227133914	0.433211312567984	0	0	0	0	0.172830568244737	0	0	0	0	0	0	0	0	0	0.289854485496239	0	0	0	0	0	0.941845485581321	0	0	0	0	0	0	0
PRPF8	-2.35519749704483	-0.264435849715684	-0.006052266374723	0	0	-0.0689648594876257	-0.0243962637004129	-1.26761001381154	-0.638075090230612	-0.306085704020147	0	-0.330585844025978	-2.05893149972545	-0.983679727687347	0	-0.715617810505486	0	0	-0.157578846683764	0	-0.380050794418145	-1.38857989822776	-0.755561088211816	-0.639587040303968	0	0	0	0	-0.771589225266322	0	0	0	0	0	0	0	-0.354356171191999	0	-0.722573398287865	-0.0467353161388549	0	-2.03034466780467	0	0	0	0	0	0	-0.0405988483035691	-0.0113549427690338	0	-0.639336648219508	-2.11914769822652	-1.49599959939007	-0.0030961122327122	-0.325665073586435	-0.36226857336777	-0.193116264657474	-1.58551161503366	-0.968765414703156	-1.47698085384927	0	-0.312687363440683	-1.39024357429259	-0.409987933002703	-1.00202158736771	0	-0.174755635676929	-0.664356181291242	-1.35165217350442	-1.95243741363537	-1.22829506862797	19.9753547871539	-1.53378816027947	-0.90114968153067	0	0	-0.491416171981147	-0.0851251457961882	0	0	-1.03465377086591	-0.165750984429124	-0.144852360260157	-0.254201205732072	0	-1.62228411898415	0	-0.37522577254121	-1.97078378407388	0	-0.124036805840676	0	0	0	-0.701928045512241	0	0	-0.769484283358551	-0.154791267256354	0	-0.335837803421961	0	-0.0679099569487531	-0.0413401091132417	-3.73582438946602	0	-1.20414457944503	-1.17551945038537	0	-0.277381812286155	-0.329620282744602	-0.486792366926561	0	0	-0.673429814126299	-2.2267810528161	-1.32461527084233	-0.769484283358551
PTBP1	3.37306792112351	0.264435849715684	0	0	0	0	0	0	0	0.472595876366307	0	0	0	0	0	0.343307727294604	0	0	0.289330745035186	0	0	4.03656287055423	0.298046079478876	0	0.45864359866836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385636329730984	0	0	0	0.109553693819309	0.591396607904469	4.180802997521	0	0	0	0	0.213607893081783	3.08991940203935	4.14526409704611	0	0.359674321449088	4.43424875749221	0	0.0998779389325566	0	0	0	1.01099952357201	0	0	0	6.18244876799539	0	0	0.230131380800785	0	0	0	0	0	0.202340329581759	0.34203189615214	0	0	0	0.385636329730984	0	1.15705820521873	0	0	0	0	0	0.172830568244737	0	0	1.31067229065587	0	0	0.0694250993873854	0	0	0	0	0	1.21044862681509	1.17551945038537	0	0.257712334598473	0	0	0	0.052226589786911	3.29638164634555	0	0	1.31067229065587
PUM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335331617933076	0	0	0	0.00930201426207902	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855099051858224	0	0.173981938069982	0	0	0.599040645308889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0594045894509314	0	0	0	0	20.0964246544848	0	0	0	0	0	0	0	0	0.0943168618023984	0	0	-0.552841101267088	0	0.0556013171458327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71082259911948	0	0	0	0	0.277381812286155	0	0	0	0	0	0.364217865622601	1.32461527084233	0
PUM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22610297559948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QKI	0.376813090385971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43767771772129	0.313653481658849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109553693819309	0	0.43681238075788	0	0	0	0	0	0.366437757334558	0.385208650740465	0	0	0.255760002302075	0	0	0	0	0	0	0	0	0	0.421955085184389	0	0	3.62011839393069	0.088665167029099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052226589786911	0.3716396177986	0	0	0
RBFOX2	0	0	0	0	0	0	0.0585586590869413	0	0	0	0	0.0647185876948088	0.388849815901918	0	0	0	0	0	0	0	0	0	0.586558991099304	0	0	0	0	0	0.394875228243782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369186762327733	0	0	0	0	0	0	0	0	0	-0.0686328156988804	0	0	0	0	0	0	0	0	0	0	-0.0288884071020029	0	0	0	0.174755635676929	0.134057003011388	0.297925884955023	0	0.0650793613183085	0	0	0	0	0	28.1394297761623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104193893008046	0	0	0	0	0	0.130219376941062	0	0	0	0	0	0	0	0	0	0	0	-0.0122057621775044	0
RBM15	0	0	0	0	0	0	0	0	0	0	0	0.0557913725018933	0	0.863838473894467	0	0	0	0	0	0	0	0	0.5811041560231	0	0	0	0	0	0.0468654872906728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0600162149680056	0	0	0.131147380628412	0	0	0.392903364072051	0	0	0	0	-0.0288884071020029	0.0757211793519164	0	0	0	0	0	0	0	0	0	0	0	0	0	27.6432547951291	0	0	0	0	0	0	0	0	0	0	-0.0305420464131574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163303131757464	0	0	0	0	0	0	0
RBM22	0	0	0	0	0	0	0.450164958043402	0	0.127544248616153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124596426983405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100657844412614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298487812283875	0	0	0	0	0	0	0	0	0.0163304382858134	0	0	0	0	0.0380520873360395	0	0	0	0	0	0.0851251457961882	30.8608635290638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220806978357646	0	0	0	0	0	0	0	0	0	0	0	0.329620282744602	0	0	0	0	0	0	0
RBM5	0.406051980389184	0	0	0	0	0	0	0.059956543027744	0	0	0	0.0102566658096619	0	0	0	0	0	0	0	0	0	0.0894003533607991	0.0760131138815369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0756849200309494	0	0.00601493391981207	0	0	0	0.0322192262498591	0.0334592286066021	0	0	0.0057231286992191	0.00272223336427501	0	0	0	0	0	0	0	0	0.0544956209610113	0	0	0	0	0	0	15.4604687009356	0	0	0	0.254201205732072	0	0	0	0	0.261772762937402	0	0.124036805840676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191071354478525	0	0	0	0.0428828593325325	0	0	0
RPS3	0	0	0	0	0	0.436990444562032	0	0	0	0	0	0	0	2.76324256393682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117890702727846	0	0	0	0	0	0	0.234219177833563	0	0	3.3875213501487	0	0	0	0.36226857336777	0	0.159941615327034	0	0	0	0	0	0	0.819878911466952	0	0.174755635676929	0.162645422267777	0	0	0	0	0	0	0	0	0	0	0	0	27.2795125652076	0	0	0	0	0	0	0	-0.172121227133914	0.433211312567984	0	0	0	0	0.172830568244737	0	0	0	0	0	0	0	0	0	-0.122158857775071	0	0	0	0	0	0	0	0	0	0	-0.179902956419318	0	0
SDAD1	0.33501867257861	0	0	0	0	0	0	0	0	0.246241731409641	0	0	0	0	0	0.35428904706587	0	0	0.289330745035186	0	0	0.409532198952226	0.300513302011536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234219177833563	0	0	0.262141432800048	0.404822074505655	0	0	0	0.00543423360267692	0	0.346546224315176	0.357626335016109	0	1.28919559977985	0.210488457876399	0	0.149270826360571	0	0.174755635676929	0	0.473261296225431	0	0	0	0.404822074505655	0	0	0	0	0	0	0	0.131575672604742	3.88129798236441	0	0	0	0	0	0	0.182033404824599	0.139609295121492	0	0	0	0	0	0	0	0.526580260801281	0.0244748404996946	0	0.0694250993873854	0	0	0	0	0	0.513571173974085	0.482031975943698	0	0.277381812286155	0	0	0	0	0.3716396177986	0	0.0154167002250981	0.526580260801281
SERBP1	1.23309758825439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43767771772129	0	0	0.45864359866836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405988483035691	0.234219177833563	0.2762265655387	0	0.278139204622745	0.43681238075788	0	0	0	0	0.298487812283875	0	0.385208650740465	0	0	1.04901598230093	0	0	0	0.174755635676929	0.268965137007331	0.481164402760031	0	0	0	0.421955085184389	0.0719331068035225	0	0	0	0	0	0	0	0	3.06146779795333	0	0	0	0	0	0.225694589724727	0	0	0	0	0	0	0	0	0.573046414311365	0	0	0	0	0.0201567597061072	0	0	0	0.566536088879504	0.523696165412715	0	0	0	0	0	0	0	0	0.0491236044349911	0.573046414311365
SF3A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241394978300557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.190664528879121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0522473338785691	0	0	35.5706553514311	0	1.22581814479927	0	0	1.15705820521873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329620282744602	0	0	0	0	0.0164963547021866	0	0
SF3B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272596620623811	0	0	0	0	0	0	0.286524696248763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228243792217353	0	0.174755635676929	0	0	0	0.0650793613183085	0	0	0	0	0	0	0	0	0	0.234357523871616	0	0	0	0.157788573626186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163303131757464	0	0	0	0	0	0	0
SF3B4	-1.34700828885834	0	-0.471704641283349	0	0	0	-2.76253376707873	-1.44081966632332	-0.80477193639257	-0.303704889214121	0	-0.223021218652695	-0.971495905013952	-1.789341356838	0	-0.0750035189005959	0	0	-0.188215933273752	0	-0.641787537527571	-1.20060721892321	-0.625835503284039	0	0	0	0	0	-0.24287369412339	0	0	0	0	0	0	0	-0.067007459473038	0	-0.328698710609787	0	0	-2.03095375664963	0	-0.0514832394394965	0	0	0	0	-0.0405988483035691	-0.0468976175780174	0	-0.382335415613768	-1.23263509873239	-1.29105624242949	0	0	0	0	-1.58551161503366	-0.492151570077983	-1.12108503636925	0	-0.101304456760908	-0.869701731836247	0	-1.00202158736771	0	-0.174755635676929	-0.208084633078641	-0.991459815304859	-2.54158451303256	-0.0650793613183085	-0.879469847697158	-1.81248659780801	-1.51929656048606	0	0	-0.491416171981147	-0.0851251457961882	-0.500439798190728	0	-0.290462476911705	0	-0.34203189615214	0	0	27.0005560243574	0	-0.27469389396039	0	-0.139609295121492	-0.124036805840676	0	0	0	-0.0505362614028244	0	0	-0.461869936596548	-0.0361096609724457	0	-0.0694250993873854	0	0	0	-1.7397135086185	0	-0.777439270966132	-0.482031975943698	0	-0.277381812286155	0	-0.187034333625286	0	-0.052226589786911	-0.554547821695869	-0.86970648837058	-0.334655850840201	-0.461869936596548
SLBP	0.595025682258401	0.460720494015723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0461012775966189	0.610862633738782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385636329730984	0	0	0	0	0	0.617090306686283	0	0	0	0	0	0.492151570077983	0.579530854505527	0	0	0.474836638742952	0	0	0	0	0	0	0	0	0	0.638279605756221	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385636329730984	0	0.337956303858938	0	0	0	0	0	0.338651202410895	0	0	0	0	0	0.171961575410485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498352045278407	0	0	0
SLTM	0	0	0	0	0.236676588944998	0	0	0	0	0	0	1.10405459454133	0	0.863838473894467	0	0	0	0	0	0.208614966630238	0	0	0.313653481658849	0	0	0	0	0	0.365987928014457	0.664534619954444	0.406238709272255	0	0	0	0	0	0	0	0.191388624724352	0	0	0	0.272596620623811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00004227285325	0	0	0	0	0	0	0	0	0	0	0.481164402760031	0	0	0	0	0.0719331068035225	0	0	0.088665167029099	0	0	0	0	0	0	0	0	0	0	3.28946717121995	0.225694589724727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096756923940046	0	0.664534619954444	0	0	0	0	0
SMNDC1	1.38001671068702	0	0	0	0.119106089115294	0	0	0	0	0.246241731409641	0	0.469083465472166	0	0	0	0.436411613991761	0	0	0	0	0	1.21210970595101	0.298046079478876	0.175874202517887	0	0	0	0	1.35574377463207	0	0	0	0	0	0.0323175952429623	0	0	0	0.100423324541687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129762929608184	0.617090306686283	0	0	0	0	0	0.492151570077983	0.579342106444476	0	0	0.869701731836247	0.709696142935407	0	0	0	0	0.883990404200572	0	0	0	0.638279605756221	0	0	0	0	0	0	0	0	0	0	0.991393901529264	0	1.24346197913331	0	0	27.5407724645137	0	0	0	0	0	0.177866701463975	0	0	0.299503808894084	0	0	0	0	0.0201567597061072	0	-0.166063382923524	0	0.223840209689167	0.188399540078537	0	0	1.48059697531314	0	0	0	0.3716396177986	0	0	0.299503808894084
SND1	0	0	0	0	0	0	0	0	-1.11699893802862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.381917577047672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149939803609872	0	0	0	0.223448548522431	0	0	0	0	0	0	0	0	0	0.136520580874171	0	0	0	0	0	0	0	0	0.0650793613183085	-0.0130957092336515	0	0	0	0	0	0	0	0	0.249594625764127	0.0225913308758917	0	0	0	-0.692714433418912	0	0	-0.14201990269846	24.0313122177466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143133613411663	0	0	0	0	0	0	0	0
SRSF1	0	0	0	0	0	0	-0.616634262346417	0	-0.354231341079336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.241394978300557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0686328156988804	0	0	0	0	0	0	0	0	0	0	-0.0288884071020029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.138132558622082	0	0	0	0	33.4336242065556	0	0	0	0	0	0	0	0	0	0.14127231296579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRSF7	0	0	0	0	0	0	0	0.300885234708979	0	0.246241731409641	0	0	0	0	0	0	0.0758502716453595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0875153594226677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109553693819309	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330164140534526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0744838882865369	0	0.124036805840676	8.17719107191978	0	0	0	0	0	0	0	0	0.0694250993873854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465165780572326	0	0
SRSF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234357523871616	0	0	0	0	0	0	0	0.24016791138675	0	0	0	2.61192829095132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07246502628301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.51385444789989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUB1	0.595025682258401	0.174014357351703	0	0	0	0	0	0	0	0.155033566883094	0	0	0	0	0	0	0.435292425870851	0	0	0	0	0.164845155384435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0322852122715676	0	0.316282788386908	0	0	0	0	0.813149397047759	0.13848145372814	0	0	0.36226857336777	0	0.159941615327034	0.492151570077983	0.116763597550607	0	0	1.04901598230093	0	0.228243792217353	0	0.174755635676929	0.131817778132794	0	0	0.0328031605727668	0	0.13848145372814	0	0	0	0	0	0	0	0.234357523871616	0	0	0	0	0	0.316282788386908	0	0.42785956345955	0	0	0	0	0	11.2424001054276	0	0	0	0.154791267256354	0	0	0	0	0	0	0	0	0	0	0	0.096756923940046	0	0	0	0.149315208905097	0	0	0
SUPV3L1	0	0	0	0	0	0	0.0585586590869413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0792458016482687	0	0	0	0	0	0	0	0	0	0	0	0.392903364072051	0	0	0	0	0	0	0	0	0.174755635676929	0.13403576998799	0	0	0.0650793613183085	0	0	0	0	0	0.088665167029099	0.0171224028421363	0.103340401522273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6168381232121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052226589786911	0	0	0	0
TARDBP	0	0	0	0	0	0	0	0	0	0.246241731409641	0	0	0	0	0.469087212177765	0	0	0	0	0	0	0	0	0	0	0	0	0.432356303277284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225694589724727	0	0	0	0	0	0	0	4.06704858422021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096756923940046	0	0	0	0	0	0	0
TBRG4	1.34302454054919	0	0	0	0	0	0	0	0	0.303704889214121	0	0	0	0	0	0.436411613991761	0	0	0.289330745035186	0	0	1.56258127712171	0.313653481658849	0	0.45864359866836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99078327221763	1.53075035219222	0	0	0	0	0.319765632287331	0.423223226632442	1.47698085384927	0	0.359674321449088	1.17077333209432	0	0.228243792217353	0	0	0	1.35165217350442	0	0	0	1.57214303735045	0	0	0	0	0	0	0	0	0.202340329581759	0.383859624825408	0	0	0	0	0	0.762731761546412	0	0	0	0	0	0	0	0	1.47219231551802	0	0	0	0	0	0	0	0	1.61907780100508	1.57787605039922	0	0.277381812286155	0	0	0	0	0.41628210118984	0	0	1.47219231551802
TIA1	0	0	0	0	0	0	0	0.0802359240968644	0	0	0	0	0	0	0	0	0	0	0	0	-0.186202200681325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289847305347935	0	0	0.272596620623811	0	0	0	0	0	0	0	0	0.109553693819309	0	0	0	0	0	0.00543423360267692	0	0	0	0	0	0.091876182784402	0	0	0	0	0.268965137007331	0	0	0	0	0	0	0	0	0.088665167029099	0	0	0	0.0193981697375729	0	0	0	0	0	0	0	0.0676191248100743	0	0	0	0	0	0.177866701463975	0	0	0	21.1090957544504	1.09369555788713	0	0	0.0679099569487531	1.02403922644088	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIAL1	0.134119223745549	0	0	0	0	0	0	0.185334691434393	0	0	0	0.0647185876948088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0653496406278696	0	0	0	0	0	0	0	0	0	0	0.100657844412614	0	0	0	0	0	0	0	0	0	0	0	0.0363067307596744	0	0	0	0	0	0	0.159941615327034	0.147092858759718	0	0	0	0.0538261763213999	0	0	0	0.0163304382858134	0.13403576998799	0	0	0.0650793613183085	0	0	0	0	0	0	0	0.103340401522273	0	0	0	0	0	0	0	0	0	0.225694589724727	0	0	0	0	0	0.140614805345162	0	0	0	1.20589951509383	10.4699305949788	0	0	0.0679099569487531	0.531910905344254	0	0	0	0	0	0	0.096756923940046	0	0	0.052226589786911	0	0	0	0
TRA2A	0.0611791431026251	0.523227137025752	0	0	0	0	0	0.059956543027744	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0894003533607991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251487230231729	0	0	0	0	0	0.0756849200309494	0	0	0	0	0	0.0322192262498591	0.0334592286066021	0	0	0.0057231286992191	0	0	0	0	0	0	0	0	0	0.0544956209610113	0	0	0	0	0	0	0	0	0.0516852568687143	0	0	0	0	0.251487230231729	0	0	0	0.124036805840676	0	0	0	0.0299178821681648	0	0	0	0	0	16.9997593087594	0	0	0	0.143694226684012	0	0	0	0	0	0	0	0	0	0.0428828593325325	0	2.43684554953364	0
TROVE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0855320454436202	0	0	0	0	0	0.208614966630238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262141432800048	0	0	0	0	0	0.281285120243877	0	0	0	0	0	0	0.149270826360571	0	0	0	0.473261296225431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37414817916456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2AF1	0	0	0	0	0	0	0	0	0	0	0	0	0.024777160621173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254671061246154	0	0	0	0	0	0	0	0	0	0	0	0.091876182784402	0	0	0	0	0.268965137007331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0542442533700847	0	0	0	0	0	0.196413377365802	0	0	0	0	0	0	0	0	0	0.127617972754049	0	0	0	21.8336896822787	6.99520144956516	0	0	0	0	0	0	0	0	0	0	0	0	0	0
