AATFBF	ABCF1BF	AGGF1BF	AGOBF	AKAP1BF	AKAP8LBF	APOBEC3CBF	AQRBF	BCLAF1BF	BUD13BF	CDC40BF	CPSF6BF	CSTF2BF	CSTF2TBF	DDX21BF	DDX24BF	DDX3XBF	DDX42BF	DDX52BF	DDX55BF	DDX59BF	DDX6BF	DGCR8BF	DHX30BF	DICERBF	DKC1BF	DROSHABF	EFTUD2BF	EIF3DBF	EIF3GBF	EIF3HBF	EIF4G2BF	EWSR1BF	EXOSC5BF	FAM120ABF	FASTKD2BF	FKBP4BF	FMR1BF	FTOBF	FUSBF	FXR1BF	FXR2BF	G3BP1BF	GEMIN5BF	GPKOWBF	GRSF1BF	GRWD1BF	GTF2F1BF	HLTFBF	HNRNPCBF	HNRNPKBF	HNRNPMBF	HNRNPUL1BF	IGF2BP1BF	IGF2BP2BF	IGF2BP3BF	ILF3BF	KHSRPBF	LARP4BF	LARP7BF	LIN28BBF	LSM11BF	METAP2BF	MTPAPBF	NCBP2BF	NIP7BF	NIPBLBF	NKRFBF	NOL12BF	NOLC1BF	NONOBF	PABPC4BF	PABPN1BF	PCBP1BF	PCBP2BF	PHF6BF	PPIGBF	PRPF4BF	PRPF8BF	PTBP1BF	PUM1BF	PUM2BF	QKIBF	RBFOX2BF	RBM15BF	RBM22BF	RBM5BF	RPS3BF	SDAD1BF	SERBP1BF	SF3A3BF	SF3B1BF	SF3B4BF	SLBPBF	SLTMBF	SMNDC1BF	SND1BF	SRSF1BF	SRSF7BF	SRSF9BF	SSBBF	SUB1BF	SUPV3L1BF	TAF15BF	TARDBPBF	TBRG4BF	TIA1BF	TIAL1BF	TRA2ABF	TROVE2BF	U2AF1BF	U2AF2BF	UCHL5BF	UPF1BF	UTP18BF	WDR43BF	XPO5BF	XRCC6BF	XRN2BF	YBX3BF	YWHAGBF	ZC3H11ABF	ZC3H8BF	ZNF622BF	ZNF800BF	ZRANB2BF
SUPV3L1	0.0145456341631342	0	0	0	0	0	0	0.818917472808277	-0.03722348442802	1.17841414172572	0.0499048870194238	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.158416440926044	0.00340118046564566	0.115051398436718	0.504432063108915	0	0	0	0	0	0	0	0	0	0	0	0.017355229929222	0	0	0	0.0407292492932784	0	0	0	0	0	0	0	0	0.271705518966587	0	0	0	0	0	0	0	0	0	0	0	0.736357318200086	0	0	0	0	0	0	0	0	0.310763455400157	0	0	0	0.486507201039535	0.256136279413113	0	0	0	0	0.488556765588822	0	1.24458988725384	0.0529086662871263	0	0	0.20872189468082	0.157477768077185	0	0	0	0	-0.290601099828997	0	0	0	0	0	0	29.8625968570097	0	0	0.340479699371369	0	0.346612793290074	0	0	0.0935192806059453	0	0	0	0	0	0	0	0.261462485593751	0	0	0	0	0	0	0
TAF15	0.415016820525842	0	0	0	0	0	0	0	0	0	0.275472035180068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34931216028701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18379767264816	0	0	0	0	0	0	0.297835459771369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0529086662871263	0	0	0	0	0	0	0	0	0	0.125047026209925	0	0	0	0	0	0	6.59525239159693	0	0	0.720166356614472	0.194328928883274	0	0	0.173858180721924	0.0451839996062504	0	0	0	0	0	0	0	0	0	0	0	0	0.194551856793317	0
TARDBP	0	0	0	0	0	0	0	0.00831282189206058	0	0.0481639645116443	0.143560450440543	0	0	0	0	0	0	0.136160068275944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167949285365105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030265303047583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341246545009057	0	0	0	0	0	0	0	0	0	0	0	0.0659319281070972	0	0	0	0	0	0	0	0	16.0332608622247	0	0	0	0	0	0	0	0.0821137310220443	0	0	0	0	0	0.0836914557013336	0	0	0	0	0.0853295094676126	0	0
TBRG4	1.26383639714034	0	0	0	0	0	0	0	0	0	0.285212718958853	0	0	0.377808480813095	0	0.0154067080617971	0	0	0.48350626594058	0	0	0.272543873599913	0	0	0.158416440926044	1.42472815272335	0.377029135549793	0	0.478779820635209	0	0	0	0	0	0	0	0	0	0	0.403785898159532	0	0	0	0	0	0	0	0.312691076861917	0	0	0	0	0.720085042023084	0	0	0	0	0	1.35983497296782	1.61239364722497	0	0	0	0	1.26895414096167	0.460437635528598	1.49117877309335	0	0.32012805444612	1.20174685363501	0	0.40606511902602	0	0	0	2.0519409404883	0	0.121286098094258	0	1.59999352392296	0	0	0	0.232077438897294	0	0.062164363601432	0	0	0.563739882507037	0.642714160507634	0	0	0	0	0	0.836567299364706	0	0	0	0	0	0	0.0796304780412646	0	0	3.60537582650811	0	0	0	0	0.194999488679748	0	0	0	2.06161470350497	1.96085873820594	0	0.433977384307979	0	0	0	0	0.529726654215785	0	0	1.64515130004661
TIA1	0.67371747143822	0	0	0	0	0	0.0240273277376036	0.00831282189206058	0.974417400319009	0	0.533303348565604	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.71954735504565	0	0.116434779968769	0	0	0	0	0	0	0	0	0	0	0	0	0.403785898159532	0	0	0	0	0.0817955549125014	0	0	0	0	0	0	0	0	0	0	0	0	2.84807292951046	0.0259487343547619	0	0	0	0	0.113250981578263	0.194826361274598	0.409678572222363	-0.197406932913839	0	0	0.0988104983209431	0	0	0	0	0	0	-0.158423222577108	-0.0480056940547455	0.256136279413113	0	0	0	0	0.0632991236078512	0	2.29281761686172	0.15213359560861	0	0.0424706853333225	0	0.0465904286778866	0	0	0	0	0.165359448150675	0	0	0.2840320175183	0	0	0.724179476594275	0	0.196773702345419	0	0	59.301982014959	15.4853524388459	0	0	0.787769264807496	4.32236028552598	0	0	0	0	0	0	0	0	0	0	0	0.018458280939951	0	0
TIAL1	0.941307579681388	0	0	0	0	0	0	0	2.04696510467833	0	0.143560450440543	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.158416440926044	0	0	0.136603212707646	0	0	0	0	0	0.131973424334988	0	0	0	0	0	0	0	0.0454146805913163	0	0	0.0817955549125014	0	0	0	0	0	0	0	0	0	0	0	0	1.32506669889747	0	0	0	0	0	0	0.194826361274598	0.452603327268774	0	0	0	0.0671319351279678	0	-0.110489046025255	0	0.378166120394271	0	0	0	0.0869249629049396	0	0	0	0	0	0	0	3.9136991112573	0.200275241094523	0	0	0	0	0	0	0	0	0.538825455127959	0.0100715963270965	0.00951018588737088	0.203685081845848	0	0	0.454282183961239	0.140864836522866	0	0	0	15.4345777199985	42.2904438574619	0	0	1.27890097181786	2.76497194076312	0	0	0	0	0	0	0.132358706761426	0	0	0	0	0	0	0
TRA2A	0.36413812056105	0.0680155274652176	1.61117057423379	-0.0194761637578206	0	0	0	0.00831282189206058	2.25685863010902	-0.0557160344288003	0.143560450440543	1.77503436307609	0	0	0	0	-0.154482136602844	0	0	0	0	0	0	0	0	0.153531540297168	0	-0.941895922917509	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03561789688363	0	0	0	0	0.0220303328159507	0	0	0	0	0	0.136017592441767	0	0	0	0	0	0	0.235448584392037	0	0	0	0	0	0.228701758331898	0.197406932913839	0	0	0	0	-0.110489046025255	0	0	0	0.0590782435526301	0	-0.101102203017253	-0.72421364925239	0.578555960428378	0.708713010069319	0	0	0	0	-0.0223947092757266	0	0	0.830613694040654	0	-0.43121362611618	0	-0.38963979341698	0.221103860249459	0	0	0	1.01674977260587	1.28654416222134	0	0	0	0	0	0	0	0	0	44.1652678208193	0	0	-0.025446693233216	1.72531727450091	0	0	0	0	0	-0.151872146364236	0	0	0	0.23996335499567	3.94832085514447	8.20080735931074	0
TROVE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129751272904142	0	0	0	0	0	0.274066487778276	0	0.0454390435463814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307690285440565	0	0	0.14731711895657	0	0	0.257882410240875	0	0	0	0	0	0	0.224871102490064	0	0	0	0.541509369962281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.576363131838	0	0	0	0	0	0	0	0	0	0.0758286542302702	0	0	0	0	0.0609100459020249	0
U2AF1	0.0419203387261404	0	0	0	0	0	0	0	0.200980693201168	0	0.0320379643089688	0	0	0	0	0.162855639339013	-0.601158311053705	0	0	0	0	0	0	0	-0.843071573568833	0.00340118046564566	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403785898159532	0	0	0	-0.204129131089004	0.247346242329443	0	0	0	0	0	0.225855862239564	0	0	0	0	0	0	2.75101425913924	0	0	0	0.14731711895657	0	0	0.194826361274598	0	0	0	0	0	0	-0.536007016745084	0	0	0.0261977641165061	0	0	0	0	-0.0703077087251782	-0.0500365647509086	0	0	0	0	0.113051113175979	0.214356286146958	0	0.0424706853333225	0.351045979902849	0	0	0.406079530193385	0	0	0	0	0	0.647075559284625	0	0	-0.0107469875084282	0	0	0	0	0.603020142725473	1.15060616485982	0	0	62.8646148099503	21.552325814481	0	0	0	0	0	0	-0.614697383260865	0	0	0	-0.0453444227262659	0	0	0.374817202643967
U2AF2	-0.75106561697437	0	0	-0.172504429396386	0	0	-0.0759125929445105	-1.18850053380346	0	-1.11682987876039	-0.0499048870194238	0	0	-0.229969832868131	0	-0.205862690575679	-1.80784584328755	0	0	0	0	0	0	0	-2.80433549412752	-0.291615441895891	-0.377029135549793	-1.57526333198787	0	0	0	0	-0.205806552049949	0	0	0	0	0	0	0	0	-0.486824416663984	0	-0.89436576188641	0.0817955549125014	0	-0.0203334729430365	0	0	0	0	0	0	-0.169683716939585	0	0	0	4.11336138074403	-1.39966471966993	-0.350357667123881	-0.104449016468773	-0.237015956187197	-1.09435948776077	0	-0.194826361274598	-0.409678572222363	-0.297673414772946	0	0	-0.51371412926187	-0.170986094553052	-2.28605682200663	-0.612141533578528	-0.0763212629964915	0	-0.0545803580246137	-0.585547345323482	-0.762915505931333	0	-0.252588319525838	-0.687423216086573	0	0	-0.80534740018303	-0.45731350402605	0	0.0274801902710171	-0.704880135296737	-0.0424706853333225	0	0	0	0	0	0	-2.08793125234481	0	0	0	0	0	-1.3513181003152	0	0	0	0	1.41864652373927	0.76020608354234	-0.281828207114843	0	16.3983484306214	127.33375507288	-1.39721228137169	0	0	-0.00182362477951604	0	0	-2.62981523134791	-0.648131484441257	0	0	-0.23996335499567	0	-2.07480558090159	0
UCHL5	-1.02851226420778	0	0	0	0	0	0	-0.862866487138681	5.2775887834748	0	0	0	0	-0.0161058918943363	0	2.28183550943326	-0.629831055230788	0	0	0	0	-0.0280638267030817	0	0	-1.17967034025642	-1.66365888042412	-0.0463948382729587	-2.16685598757319	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56073282599691	1.75741950145449	-0.375090031438273	0	0	7.5138190995148	0	0	0	0	0	0	-0.0772520995559459	-0.0659668932730044	0	0	-0.618993963700824	-0.314209200099276	-1.0676778020716	0	0	0	0	-0.194826361274598	-1.3469953254024	-1.3482829975404	0	0	-3.19244227294146	0	-0.746166367297209	0	-0.110748238820307	0	-0.266243651871397	0.585547345323482	0.101102203017253	-1.97777008298868	-0.409013685409355	1.03486480561455	0	0	0.474375091015552	0	-0.4495176303893	0	-0.58914169318185	0	0	-0.257575740548708	0	-1.50789296371832	0	0	-2.00382556624116	0	0.394931451706398	0.580332564721496	0	0	0	0	0	0	0	0	-0.194328928883274	1.3899236973025	0	0	-0.631834616723196	109.833153444104	0	0	0	0	0.430873351579849	-0.932875845248688	0	0	0	-0.817014426990244	9.31853278580573	2.55573733390871	0
UPF1	0	0	0	0	1.57649137830413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156156812412986	0	0	0	0	-0.136603212707646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177089926556164	0	0	0	0.174226988038151	0	0	0.0519924589027854	1.16381731058997	0	0	0	0	0	0	0	0	0	0	0.122214745310317	0	0	0	0	0	0	0	0	0	0.0561448848851105	0	0	0	0	0	0	0	0	-0.499400730320488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261966742579669	0	0	0.0400722843232434	0	0	19.4662761216853	0	0	0	0	0	0	0	0	0	0	0	0
UTP18	5.57977076552119	1.98455873496842	0	0	0	0	0	0.00831282189206058	0.290988489952226	0	0.533303348565604	0	0	0	0.46407203010035	0.0614885830237476	0	0	0.315190813005879	0	0	0.229577255405716	0	0	0.233411752554659	5.02685507778446	0.293887301866948	0	0.478779820635209	0	0	0	0	0.345830950847406	0	0.167653591449671	0	0	0	0	0	0	0	0.814541054083217	0.00186520796245152	0	0	0	0	0	0	0	0.486045445084182	0	0	0	0	0.0607414709108804	0.89810147588133	7.03737265186375	0.0029899770840498	0	0	0.0461893593472006	0.235823177408827	3.05762387386549	6.61705205346503	0	0.32012805444612	5.12642621939088	0	0.212352666812963	0	0	0	3.67150728902663	0	0	0	4.46659576717917	0	0	0	0	0	0	0	0	3.1879992980777	0.518375599400543	0	0	0	0	0	2.08793125234481	0	0	0	0	0.387642635160164	0	0	0	0	1.63142640600092	0	0	0.223588720991815	0	0.0935192806059453	0	0	0	9.5466105175961	2.52821826740173	0	0.602043100896172	0	0	0	0	4.49640941377598	0	0	1.39876696629393
WDR43	1.75078942914127	0	0	0	0	0	0	0	0.03722348442802	0	1.79369784421637	0	0	0	0	0	0	0	0.331512471256743	0	0	0.268507092933302	0	0	0.0603686676698897	2.05016192194287	0.350912138309383	0	0.478779820635209	0	0	0	0	0	0	0.196004107648349	0	0	0	0	0	0.226778640177983	0.0590098056329627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618993963700824	1.81901386007193	2.3410728416219	0.0525243277198514	0	0	0.113250981578263	0.285260694393047	1.15414564700672	1.18289691972673	0	0.32012805444612	1.62777556905199	0	0.264727123575127	0	0	0	1.71656169147382	0	0	0	1.23980287546262	0	0	0	0	0	0.0156946247762851	0	0.138735325322863	0.40116672552134	0.572869370787642	0	0	0	0	0	0.535299695113801	0	0	0	0	0	0	0	0	0	1.63142640600092	0.0508064368716129	0	0	0	0.124387584469145	0	0.0198053698535009	0	2.95612332350433	7.96084473997028	0	0.428342699098782	0.141619822223304	0.0758286542302702	0	0	1.24756759166233	0	0	1.39876696629393
XPO5	0	0	0	0.885384636761949	0	0	0	0	-0.03722348442802	-0.00156618909029571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.843071573568833	0	0	0	0	0	0	0	0	0.243099264295487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148138420025198	0	0	0	0	0	0	0	0	0	0	0	0	0.00189682172257575	0	0	0	0	0.00351092299964304	0	0	0.0424706853333225	0	0	0	-0.371432432351361	0	0	-0.164804973424541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.269073637028719	0	0	0	32.7371524656681	0.125258699891009	0.115811356416523	0	0	0	0	0	0	0
XRCC6	0.572279213611817	0	0	0	0	0	0	0	0	0.0493749886465413	0.143560450440543	0.0312180758046861	0	0	0	0.0915975082477273	0	0	0.248204022166219	0	0	0.15342882572342	0	0	0.119298172671673	0.636181082504481	0.199141064881338	0	0	0	0	0	0	0	0.213871333224959	0.0755686350586773	0	0	0	0	0	0	0	0	0	0	0	0.0888960275252362	0	0	0	0.019229887840332	0.366336590814329	0	0	0	0	0	1.22398745482493	0.789230150216972	0.16790645601464	0	0.0394928265290525	0	0	0.214962366524712	0.696212385454805	0	0.250549924238824	0.434454977491699	0	0.110489046025255	0	0	0	0.352824005998517	0	0.0234790878951088	0	0.187185643212413	1.03486480561455	0	0	0.232077438897294	0	0.0223947092757266	0	0	0.845146088878241	0	0	0	0	0	0	0	0.125047026209925	0	0	0	0	0	0	0	0	0.476645885187042	0	0	0	0	0	0	1.2343571810771	0	1.09107516064164	0.339335005611704	0	18.3069281090728	0	0	0	0	0.743699694832042	0.0170334849143397	0	0.379151088576889
XRN2	0.341884597741514	0	0	0	0	0	0	0.64359169262258	-0.245468643803857	2.2595386811887	0.0415650847428491	0	0	1.07013492390841	0	0	0	0.224918134669422	0	0	0	0	0	0	0.122845695785112	0	0	2.17470437915786	0	0	0	0	0.440965106171864	0	0.276322993911286	0	0	0	0.0222510530448838	0	0	0	0	0.378159276238022	0.0817955549125014	0	-0.248590443939545	1.37460728362668	0	0	0	0	0	0	0.0659668932730044	0	0	-0.241680024405265	0	0	0	0.405471640478709	0.291710248778229	0	0.297835459771369	0.409678572222363	-0.197406932913839	0	0	0.0988104983209431	2.28352806550948	0.40606511902602	0	0.356857462446143	0	0	-0.158423222577108	3.35553855304143	0.294122907684599	-0.0703077087251782	0	0	0	0.43937985848104	0.376508407279125	0.301909635648237	0.0529086662871263	0	0	0	1.86753224511525	0.4978036980094	2.54246566526706	0	0	4.16795884460379	0	0	0	0	0	0.393687220719302	0	0	0	0	0	0.00261966742579669	0	0	-0.487697536780362	-0.815270846400042	-0.283856581562946	0	0	0	0	0	57.005141553816	0	0	0	0	0	0	0
YBX3	0	0	0	0	0	0	0	-1.11814195586674	-0.299821630134631	-2.30587996517721	0	0	0	0	0	-1.44249374686528	0	0	0	0	0	0	0	0	0	0	0	-3.2093685002628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0817955549125014	0	-0.00574073876927319	0	0	0	0	0	0	0.272511755014546	0	0.121843518354759	0	0	1.43999810718912	0	0	0	2.16958914758226	0	0	0	0	0	0	0	0	0.384429189021163	0	0	0	0	-0.385241622432407	-0.121212257076466	-2.92033105694077	-0.0703077087251782	0	0	0	-0.806787641515464	0	-0.620003260311482	0	0.451301349121396	0	0	-0.952569965230478	0	-2.86671596409201	0	0	-0.463992725341311	0	-0.296675436513095	0	0	0	0.116317204224722	0	0	0	0	0	0	0	0	-0.487697536780362	-1.52280891608951	-0.138105214649164	0	0	0	0	0	-0.306280377142132	84.4114287093071	0	0	0	-0.718659041885395	0	0
YWHAG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327175524473689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451841414818038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386070779630976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113051113175979	0	0	0	0	0	0	0	0	0.661268698735791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2368494502137	0	0	0	0	0
ZC3H11A	0.189217754532057	0	0	0	0	0	0.980186402250661	0.00831282189206058	0.200980693201168	0.0493749886465413	0	0	0	0	0	0.184441635453444	0	0	0	0.921240163082966	0	0	0	0	0	0.194223158040646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247346242329443	0	0	0	0.0709971436493775	0	0	0.0618978234785931	0	0.169683716939585	0	0	0	0	0.195583350681533	0.235448584392037	0.242843807998138	0.241530284507734	0.0903474911449756	0	0.194826361274598	0.241589463708545	0.211089532180285	0	0	0.0993512502940394	0	0.131819091468489	0	0.122214745310317	0	0	0	0.0480056940547455	0	0.245622565732792	0	0	0.03906252458968	0.0618768469348489	0	0	0	0	0	0	0.00526708110754058	0	0	0	0	0	0	0	0	0	0	0.155531108349673	0	0	0	0	0.27855728544066	0.00261966742579669	0	0	0.0575341618584529	0	0.0521332809667083	0	0	0	0	0.292476285848725	0	0	0	15.3686062424963	0.23996335499567	0.0459275410012926	0	0
ZC3H8	11.4133771966673	1.61658668663899	0.0692961329820179	0.116102444183906	0	0	0	0.239442053169598	0	0.0195326767796689	0.131138168465421	0	0	0	0.403854146433287	0	0	0	0.245981098073396	0	0	0.15342882572342	0	0	0.233411752554659	11.6721649053868	0.199141064881338	0	0	0	0	0	0	0.270916179638861	0	0	0	0	0	0	0	0	0	0.502744598571513	0	0	0	0	0	0	0	0	1.34278481828515	0	0	0	0	0.994010432015515	0.116915749844883	11.6524129212774	0	0	0	0	0	10.071540787904	13.524940588879	0	0.250549924238824	12.8353866001209	0	1.35442418965569	0	0	0	3.06877738026486	0	0	0.0842563548917323	8.04403587128561	0	0	0.03906252458968	0	0	0	0	0	1.62018899865461	0	0	0	0	0.310519377353379	0	4.97878611815854	0	0	0	0	0.178444453377952	1.27972625811454	0	0	0	0.441312570970067	0	0	0.547636523078933	0	0	0	-0.0425642232458325	0	4.34830301439045	1.21645181388237	0	0.598566463420969	0	0	0	0	16.9309585389573	0	0	0.374817202643967
ZNF622	-0.873887828057897	0	0	-1.38720100518619	0	0	0	-0.458215024872508	7.57965521194698	0	0	0	0	-0.156283331588887	0	1.22729024148632	-0.738417024954166	0	0	0	0	0	0	0	-0.970078460185843	-1.11706293022998	-0.199141064881338	-1.18441022765651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610847484471707	0	-0.295734731554203	0	0	5.32920402074384	-0.223271602159984	1.2210261080193	0	0	0	0	0	0	0	0	0	-1.03345279040224	-0.668454481286813	-0.0029899770840498	0	-0.446709272927872	0.0242572841691827	0	-0.733157772720157	-0.787894809371218	0	0	-1.85560902210599	0	-0.909467311263538	0	-0.100019563483423	0	-0.147944108151705	1.61620679729817	-0.0234790878951088	-1.77153736142091	0	0.858058009957661	0	0	0	0	-0.113051113175979	0	-1.02823701545812	0	0	0	0	-2.20222994573915	0	0	-1.11819936866577	-0.125047026209925	0.394931451706398	0.326640325127413	0	0	-0.585360360375451	0	0	0	0	0	0	3.37402109009932	0	0	0	9.17227347316826	0	-0.072684964855205	0	0	0	-0.192465461471626	-0.0710609615837794	0	0	-0.484462055368851	99.41923253962	2.81618186121402	0
ZNF800	-0.156295620287283	0	0	-0.106777554467839	0	0	0	-0.432046783822049	4.81848309120803	-0.136012991129312	0.285212718958853	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.559431389011965	0	0	-0.504432063108915	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56004877758836	1.04074998595399	0	0.00301800821326402	0	1.80287606020122	0	0.0313771218339519	0	0	0	0	1.11410744132311	0.00246581040798424	1.59441764098273	0	0.402131947955101	0	-0.187905799865614	0.38969005696625	0.0202366857694456	0	0	-0.194826361274598	-0.214962366524712	-0.184085489743052	0	0	-0.201199449461559	0	0.212352666812963	0	0	0	0	0	-0.692752844418868	-2.30768880209864	0	7.27785019348314	0	0	-0.42796275414695	0.376508407279125	-0.00351092299964304	0	0	0.661364467853077	0.291790230048814	0	0	-0.782771659499289	0	0	-0.661344828853843	0	0	0.205428457517115	0	0	0	0	0	0	0	0	0	7.91803828065522	0	0	-1.33958144740202	2.78614677146581	0	0	0	0	0	-0.125701942574308	0	0	0	-0.0453444227262659	3.14440922479809	73.5759890201373	0
ZRANB2	0.941307579681388	0	0	0	0	0	0	0	0	0	0.206308804576415	0	0	0.256141472161774	0	0	0	0	0.331512471256743	0	0	0.268507092933302	0	0	0.0603686676698897	1.10911629030317	0.350912138309383	0.0610165223216646	0.478779820635209	0	0	0	0.414280977242244	0	0	0	0	0	0	0.387271277510878	0	0	0	0	0	0	0	0	0	0	0	0.0618978234785931	0	0	0	0	0	0	1.00321608129156	1.26529716135214	0	0.14731711895657	0	0	0.285260694393047	0.356125426450881	1.18289691972673	0	0.32012805444612	0.847781842063921	0.312637674902037	0.264727123575127	0	0	0	1.71656169147382	0	0	0	1.23980287546262	0	0	0	0.134424340518809	0	0.0156946247762851	0.036619113170996	0	0.40116672552134	0.572869370787642	0.204420692327585	0	0	0	0	1.09686119233376	0	0	0	0	0	0	0	0	0	1.63142640600092	0	0	0	0	0.493757414450182	0.244977881333942	0	0	1.65009668336239	1.66568814940675	0	0.428342699098782	0.141619822223304	0	0	0	0.377591084097607	0	0	8.20200189490204
