AQRBF	PRPF8BF	RBFOX2BF	GRWD1BF	PPIGBF	ZNF622BF	BCLAF1BF	BUD13BF	EFTUD2BF	GPKOWBF	KHSRPBF	SF3B4BF	DDX59BF	SF3A3BF	U2AF2BF	FMR1BF	FXR2BF	G3BP1BF	RBM15BF	U2AF1BF	RBM22BF	AGOBF	DDX3XBF	UCHL5BF	RBM5BF	TAF15BF	XPO5BF	SMNDC1BF	SRSF1BF	PABPN1BF	IGF2BP1BF	PCBP2BF	EIF3HBF	GTF2F1BF	PRPF4BF	FTOBF	PUM1BF	DDX24BF	ZNF800BF	DICERBF	SUPV3L1BF	LSM11BF	DROSHABF	NONOBF	XRCC6BF	IGF2BP2BF	PTBP1BF	YBX3BF	LIN28BBF	CSTF2TBF	AGGF1BF	FXR1BF	EXOSC5BF	SLTMBF	YWHAGBF	TIA1BF	HNRNPKBF	RPS3BF	FAM120ABF	PCBP1BF	TRA2ABF	GEMIN5BF	TIAL1BF	NOLC1BF	LARP4BF	AKAP8LBF	SND1BF	AKAP1BF	PUM2BF	UPF1BF	DGCR8BF	NKRFBF	MTPAPBF	METAP2BF	XRN2BF	SDAD1BF	CPSF6BF	SSBBF	HLTFBF	EWSR1BF	AATFBF	DDX52BF	NCBP2BF	WDR43BF	DDX6BF	TARDBPBF	SUB1BF	SRSF7BF	SRSF9BF	ZC3H11ABF	EIF3DBF	QKIBF	DDX55BF	PABPC4BF	DDX42BF	FUSBF	CDC40BF	GRSF1BF	HNRNPA1BF	APOBEC3CBF	TBRG4BF	ZRANB2BF	SERBP1BF	IGF2BP3BF	NPM1BF	DDX51BF	HNRNPMBF	FASTKD2BF	DKC1BF	HNRNPLBF	ILF3BF	CSTF2BF	HNRNPCBF	SUGP2BF	FKBP4BF	STAU2BF	EIF4G2BF	HNRNPUL1BF	PHF6BF	ABCF1BF	NIP7BF	NOL12BF	ZC3H8BF	EIF3GBF	MATR3BF	LARP7BF	NIPBLBF	UTP18BF	TROVE2BF	DHX30BF	DDX21BF	PPIL4BF	SLBPBF	SAFBBF	NSUN2BF	PUS1BF	CPEB4BF	BCCIPBF	HNRNPUBF	SF3B1BF	AARSBF	SAFB2BF	WRNBF	FUBP3BF
NCBP2	-0.099523255690854	-1.62590601448066	0.473134777004121	-0.338636132009088	-0.638966569314788	-0.0436714503705256	-5.17813604555581	-0.100614329819541	-1.34474814763539	0	-3.96801071217742	-1.44902024188082	-0.229013546948501	-0.784177128088351	-4.01413137200473	0	-0.0176642482026169	-1.56525995413713	0.723057389093866	-0.401743768024378	-0.105580279227313	0	24.0433769293889	0.174659330396953	0	0	0	-0.38907258151197	0.0228202029558194	-1.77438757213821	0	0.846522404872875	0.335428925622852	5.05720670920032	7.07045042235599	1.05991688766574	-0.0160934990387034	-0.0440045559712735	-0.691526465994884	0.0742488835546685	0.996109148811237	-0.435979839372347	5.13601178941425	0.727709595066745	0.405393661125737	-0.0713860447731143	0	0	-0.160994816503918	1.43114435644767	0	0	0	0.851719314429208	0	-0.562991960553786	-1.48556717603487	0.285804873836368	0.650473664271919	0	-0.074808305559119	8.24038009952096	-0.175107947882885	0	0	0	-0.430370984128689	-0.0784799416127766	0	-0.042521192588773	0.0177516091307072	0.41052036371444	0	0	1.04885290380156	0	-0.106038823585851	0	0	0.00417324155536053	0	1.39623461100358	186.656240908166	0	0.154751335863907	0	0.115905088295796	0	0	0.0560151395868642	0.761133769002376	0	0.836809533287549	0.660949652470807	0.190971589693205	0.224484781831387	0	1.76788928652287	0	0.112568648251904	1.45253999578585	0	0	0	0	0.801544513674847	0	1.65794799798579	-0.0395094387999477	0	0	0	0	0	0.960509733702044	0	0	0.239568673981087	0.224905024977748	0	-0.424322665475464	0	-0.285733965282568	1.35260336080855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIP7	1.99198152718052	1.23457919589222	-0.466979241691599	-0.236879964637484	0	-0.0165670733983234	0	0.585199983926459	0.597266867211463	0.559464478105868	2.11343384600528	1.32227887811097	0	0	-0.0892874413987421	0	0	0	-0.0161361545775402	0.0843843780076246	1.16919756292969	0.0932416336271769	-0.313010362026554	-0.831715444506924	0	0	0	10.9577139060001	0	0	0	0	0	-0.236756940592357	-0.631354638752731	0	0.0180294219756409	0	0	1.14953771813258	0	0	1.01743804287655	0	2.13226916624791	0	11.4074826552075	0.247359567841792	0	-0.072804652728946	0.156665047211366	0	0	0	0	1.24808564531766	0	0	0	0.390348830620311	1.69112416327184	0.478683282137529	0.607768046438413	26.6736305725996	0.0689505593380507	0	0	0	0	0	0	0	0	0	0.887811208687768	4.93078168615173	0	4.6663316762653	0.0593951743757578	0	25.0952340686651	0.341491198863346	-0.00740110582541548	7.7335508260312	0.105644296646887	0	5.08489671970715	0	0	0.0771671037148621	0	0.0302013532629163	0	1.30624718344219	0	0	0.108921478975346	0	0	0	1.35005793331569	2.93863490756982	0	0	0	0	0	0	18.6816746712707	0	0	0	0	0	0	0	0	7.12417164020997	8.74935381142821	4.40708453368929	34.2680002493566	3.85248702967613	19.0911790179643	0	0	21.380363994276	21.0043093332437	9.57879065188308	0.21514815289531	0	0.359023801996932	0	0.424819795501022	0	0	0	0	0	0	0	0	0	0	0
NIPBL	0.964722121972177	0.559425823548672	-0.567362215393694	0	-0.21953772147445	-0.401411146044727	0	-0.00193451544328162	0.114728974971378	0.457280248193143	1.81955072027796	0.69500355315202	0	0	0	0	0	0	-0.0863569147504318	0	0.07956427220705	0.0660390320832057	-0.309502338257817	-0.956583296199634	0	0	0	7.80874056972045	0.220591367026621	0	0.0398183992233203	-0.0178631663275857	0	-0.360630087077267	-0.352441713865035	0	0.202854858477906	-0.135690049969476	0.367240490185734	1.37054365000878	0	-0.035150539209945	1.30492290817044	0	2.78839175377672	0	10.7830233425847	0.1988362157336	0	-0.229114318306493	0.122774668454626	0	0	0	0	-0.151390121938227	0	0	-0.0266682899698898	0.317296065866952	2.10764967824898	0.791807285231659	0	27.7649771645659	0.63971045140821	0	0	0	0	0	0	0	0	0	-0.00974672147219571	4.60955106192108	0	3.33156121525389	0	0	20.301506938043	0.292349477956687	0.159232526411726	6.21135892464172	0.0636520888634964	0	2.23964552915307	0	0	0.0560151395868642	0.263399735419785	0.0235042317366072	0	1.60993202674033	0	0	0.0894538568419509	0	0	0.112568648251904	2.08938585185114	1.80877978474438	0.253438001882699	0	0	0	0	0	16.4731856448455	0	0	0	0	0	0	0	0	6.73938289203016	10.3431738531187	2.90776000983774	19.9059377696336	2.39402523584496	18.3587955627269	0.0807081243638892	0	24.4411308220747	40.9789665497591	11.6898109512835	0.21514815289531	0	1.4957078178484	0	0.424819795501022	0	0	0	0	0	0	0	0	0	0	0
NKRF	0	-1.02298584688907	0.319485499653693	0	-0.833994143481911	-0.15300104880802	-0.910140712331865	-0.0344627399175023	0.0108507458130263	0	-0.298993387831841	-0.235815989254974	0	0	-0.374268783960914	0	0	0	0	0.315070388319074	0	0	0	-1.39387426379406	0	0	0.452908567888619	0	0	0.0112625088231642	0	0.415135638580912	0	0.795695463580708	1.41333789706366	0.491780428033006	0	-0.545097876163118	-0.0840022125657441	-0.000798888040113057	1.15089654147233	0.143816714562869	2.37348834593965	1.45735722766109	0.479161593960938	0	0.044829083268733	0.0984033413776916	0	3.30429475998956	0	0	0	0.791355746449042	0	0	0	0	2.32450283024454	0	0	1.01197590915169	0	0	0.168994424266187	0.0733321258459766	0	0	0	0	0.834493900109877	62.2539609260725	0	0	5.25559251991047	0	0	0	0	0.0414971509994053	0	1.61793811801744	0.596763272639975	0.045596496970782	0	0.00703417408491321	0	0	0	0.317179319740143	0.193017661619059	0	0	-0.00874446175245561	0	0.0662591080590556	0	0	0	0	0.280061605692408	0	0	0	0	0	0	1.10475710048772	0	0	0	0	0	0	5.45214060784143	0	0.136965088586476	0.19175904855993	0.699861517926845	0	0	0.184737539756386	0	0	0	0	0	0	0	0	0	0	0	0.195276684496447	0	0	0	0.261610499334372	1.27854762953081	0	0	0	0	0
NOL12	0.138981907340741	0.0299923840777687	0	-0.00447214866719148	-0.0346188172564681	0	0	0	0.114728974971378	0	0.131591951835455	0.432266372624657	0	0	-0.0771630989423027	0	0	0	0	0	0.0582291129072426	0	0.38598940517838	-0.0690747254244304	0	0	0	2.32063081296564	0	0	0	0	0	0	0	0.425875009640012	0	0.0279658447746202	0.106907489339637	0.944151891918424	0	0.215774668415327	2.02582490949	0	4.25223704946004	0.338550343291949	2.26037971781966	0	0	0	0	0	0	0	0	0	0	1.91019305994517	0	0.870727570484023	0.278452604477238	0.900772268799202	0	3.6936563310572	0.223904270149221	0	0.581024504949804	0	0	0	0	0.436661166226887	0	0	0	3.87659740935258	0	0.496763177314604	0	0	3.95315568097888	0.56673475268084	0	4.74602353370985	0.297548799255128	0	0	0	0	0	0	0	0	0.209928737105609	0	0	0.288464101589569	0.297298338701441	0	0	1.835321745162	1.58194443712071	0.554372616626475	0	0	0	0	0	3.49887070088036	0	0	0	0	0	0	0	0	1.74022574561136	2.6814793593488	3.82174733642844	3.69200963892736	18.2111628890971	3.96600642423434	0	0	3.73013172781063	2.46692268058587	2.7493426947123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOLC1	0.958054739675306	0.855143504949232	-1.66288523924879	-0.00447214866719148	-0.416427078569643	-0.194318474605876	0.115508238488839	0	0.139626269907155	0.13439671494151	3.29396693311003	0.792574780530165	0	-0.0907026201427247	0	0	0	0.0827191770283918	-0.23670080588203	0.0690600925708808	0.288192845495376	0.509133975139029	-0.54980178750725	-1.97297408745425	0.416061252753209	0	0	11.0880349910805	0	0.424490570485448	0.700961280192486	-0.531443865869423	0.25978933432908	-0.473427516632252	-0.854969295168809	0	0.0180294219756409	-0.512424944545033	0	1.79373443870078	0	0.61265779877147	0.363909125582408	-0.143900748824552	3.01746719833426	0	12.4643649167972	1.4590065975297	0.345219902944519	-0.486779935597849	0	0	0	0	0	1.90846880043478	-0.139267848116452	0.192959226218749	0	0	1.1445825264521	0	0.675489853598524	85.5420628712511	0.334854027682633	0	0	0.767972917043921	1.08472591431608	0.586399816149672	0	0	0	0	0	5.02334820246686	0.235205870985167	2.98419354842477	0	-0.119897431283423	30.3921583686946	0.0659520939415052	0.00839111589754186	7.7335508260312	2.04742394764005	0	13.3057192131676	0	0	2.32181747313924	0.0343064075569486	0	0.0365475219369824	2.36356917946213	0	0	0.918266761779775	0	0	0.359842191768234	1.34151414644038	2.96679660592474	2.40654875236351	0	0	0	0	0	26.8027988623075	0	0	0	0	0	0	0.991760057528225	0	6.31893651992801	8.04766060180678	2.90776000983774	24.3095754478442	3.27294985695531	19.6018683679768	0	0	23.5938142914632	26.8733488206488	11.2719191296847	0	0	0.780001124814518	0	0.242463936844588	0	0	0	0	0	0	0	0	0	0	0
NONO	-0.357416926891657	-0.911474456329354	0.418623449583331	-0.513273622940058	-2.19453331778118	-1.82620426136405	-0.910140712331865	-1.56355181809506	-0.597266867211463	-0.020441709434849	-0.0379828952183269	-0.560351549123134	0.773342980761962	0	-0.63827028228959	0	-0.138049881566078	-0.205894955359969	2.12416278225316	-0.0708323016708382	-0.109943829000272	0	0.0294086897277885	-0.460738520766004	0.197750180819977	0.659068421247514	0	2.92320696134437	0	0	0	-0.0537993503151134	0	1.07636685548744	0.222054995057453	0	0	0	-0.0914291039996638	-0.365696285036072	0.0410888506325089	3.74740472542435	12.3488427277659	95.8930930252388	1.94667219431044	0	0	0	0	13.1366197806225	1.03172067427316	0	0	3.02025739731351	0.98723269014607	1.34500718167585	-0.139267848116452	-0.192959226218749	0.731175551982497	-0.00541046385682997	-0.244299049594011	4.12127673420515	0	-0.225072518012478	-0.086805192365491	2.76263901676032	0	0	0	0	2.7200948040775	1.40723566635861	0.065136434838337	1.2449033825707	3.74437863711699	0	0.235205870985167	0	0	21.475516264725	0.508148971464907	12.913285007974	1.06953219448376	0	0	0.819733785424752	0.960085043742287	0.847488039383502	0	0	0.0343064075569486	0	-0.0365475219369824	-0.0471675648158926	0	6.70685998381969	0	0	0	0	2.06227739672025	0.0425257645863404	0	0	0	0	5.81472432572155	1.02281210516044	0	0.0177759144218323	0	0	0	0	2.11486546503536	0	0.964510713869263	0.0633127494335237	1.97925198561389	0	0	0	0	0	0	0	0	0	0	0.560637277534526	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPM1	0.12008357440108	0	0	0	0	0.443007355269599	0	0.191980960725575	0	0.559464478105868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831803470260338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995990779864472	0	0	0	0.847488039383502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14820549606733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSUN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332304296769138	0	0	0	0	0	0	0	0	0	0	0	0	0.47357710422081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56386633605204	1.62526718903984	0	0	0	0	0	0	0	0
PABPC4	0	-0.930384051588964	-2.30912831905172	-0.0145515236293223	-0.818562156000753	-0.834777933802605	-0.853400339830584	-1.12557824696933	-0.0726145426309915	0	0	-0.221472769876457	0	-0.700017819548164	-3.21007396678172	0	0	0.510115872321731	0	-0.715665384322018	-0.106480748401987	0.835967645945063	8.35153809673931	-1.54267604100858	0	0	0	-0.252910109495324	-0.698659919189739	0	2.48838716642921	0.417247884822134	0.0555017921595549	0	0.193516952799642	1.90319499963351	0.995643439784377	-1.99989877001679	0.52202585050623	0.720522184985026	-0.0990937241159591	1.57481947346461	2.07577800441325	-0.0556861402056436	0	1.62057000678851	0.350103730712515	4.67388235168686	3.4556444000009	0	0	0	0	0	0	0.305371029644519	-0.139267848116452	10.8466416019502	0	1.90246419992804	0	0.765837664028159	0.0704765726182111	1.63736235654911	33.3451840059624	-0.0621975395324565	0	1.19087856687618	0.19891871513746	3.05121807431658	0	0	0	5.12673948323564	0.053590737088825	0	0	0	0	0	0.454713496979615	0	1.09112235122987	0.0434875738771099	10.4508338519565	0	12.7475010974331	0	0	0.273074761580328	0.668612188768682	0	20.8346604756853	134.220684959718	0	0	0.132712613565696	0.796936912691232	0	17.6201334275276	0.323421847248052	0.181712467344279	0	1.50967790865513	0	0	0	-0.132070918319944	0.374871569721822	0	0	0	0	0	0	0	0	0	0	0	0.440892210692574	0	0.631069137041818	5.27622054613007	0	0.175516404795697	0.892548018984462	0	0.21514815289531	0	0	0	0	0	0	0	0.00757906678458457	0	0	0.164372811415843	0	0	0	0
PABPN1	-5.24420242812159	-2.22144490703254	-1.68398206476879	-0.251183714267876	1.23172610273816	-0.542892131238289	-0.0309397660985818	-2.02838478819141	-3.97297670720013	-0.451147385441842	-4.35010888272232	-2.67334792520096	0	-0.182986711980022	-3.97151572649311	-0.018032156417432	-0.794859446476343	-0.205894955359969	-0.149881111011231	-0.911975317167066	-0.231490865470496	-0.347464821548191	-5.09879718341232	-0.457543120976219	0.00911704975242535	0	0	-0.793341398543542	0.0228202029558194	227.538660941661	-0.101885267302189	0	0	-1.26085474997016	-1.73174341013847	-0.0163758480092589	0	-0.338425319832435	0	1.42729542399177	-0.504476256515439	18.9322777896135	-1.66014952871794	-0.472458098538873	-0.00146939572948364	0	-0.72618889550858	-0.1988362157336	-1.76678911930116	-3.04564654994007	0	0	0	-0.204957887940797	0	-1.50167909856326	0	-2.47061716523229	0	0	-0.0101876953669487	-1.08369700807269	-0.218339556339755	0	0.125752252734553	-0.579206192872654	0	0	0	0.966720779568494	0	0	0.0779337328487587	0	-1.30372589713862	0	0.235205870985167	0	0	-1.07707030533865	-0.508148971464907	-0.211327351904152	-2.86063038349558	0	0	-0.153803528022979	-0.0124262134322895	0	0.33829248209324	3.47119238312227	0	0	3.72583502754614	-0.23852471275719	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.666949266396499	-0.569509803055416	0	0	0	0	0	0	0	0	-0.0753405290566255	-0.37662336909539	0	-0.558938905707085	0	-0.285733965282568	0	0	-0.408728298819076	-0.410818703090327	-0.101003433340722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCBP1	-1.12193603588384	-2.53477423549096	0	-0.387647565141696	-1.42032585696948	-0.697200722544619	-2.63839467431965	-0.346289277772234	-1.41975400783232	-0.294079735610703	-1.81955072027796	-0.499390007373055	6.43825262481712	-0.299521968974836	0	0	0	0	0.290637566814145	-0.0194335871513224	0	0.457865968926064	0.110479288202137	-0.969909015109045	-0.0342571304877001	0	0	-0.409745736149323	0	0	0.716414955290816	16.6577463606055	0	-0.454950526848891	-1.2035288861451	0.102378622302118	0	0	-0.00508790820735137	0.152799399644748	0.00702902588075262	0.035150539209945	0.172671025176692	-0.268933060672051	-0.104016760139595	8.59995730013588	0.86083955324804	0.62319126557642	-0.149959490132261	-0.337343121937397	0	0	0	0	0	0	15.6093595638284	2.87884274928765	0.0266682899698898	131.406572896002	-0.0503920069182263	0.494210997942928	0.196470759056192	0	6.78190995139933	-0.0733321258459766	0	6.06349608660907	0	6.40044984115084	0	0	0	2.42387023385512	0	0.369747243213643	0	0	0	-0.402503450389268	0	0	0	0	0.0335637309162839	0	2.46777128245567	0	0	0	0	0.0235042317366072	1.04562274504914	1.48530998669378	0	0	0	0	0	0.420225240890721	0	0.273928402471099	1.92946366878292	0.64941366766771	0	0	0	-0.141167747922688	-0.0259070631092214	0	1.94595244942358	0	0	0	0	0	0	0	0	0	0	0.377110161891626	0	1.07837128753999	0	-0.0301243307428474	0	0	0.21514815289531	0	0	0	0	0	0	0	0	0	0	0.656628452550407	0	0	0	0
PCBP2	-0.0960658706178082	-0.861964493138986	0.00168605553272467	-1.88487178987587	-2.52738636531349	-1.47217784436654	-4.13517767235153	-2.66752433219926	-2.83747476636928	-0.0171130222021992	-1.27486378973476	-0.560351549123134	19.6724601822483	0	0.0476780196678029	0	0	0	0.0161361545775402	0	-0.0383015798060614	-0.175195370316429	0.54980178750725	-2.58136337387799	0	0	0	-0.426824327475843	-0.220591367026621	0	0.851648948175703	172.034633051265	0	1.67764230565481	0.549173093095386	0.967687526109429	0	-1.41114044556582	-0.69045904293278	-0.218011356630052	0	0.0535965934663906	0.643643538518267	-0.268933060672051	-0.13994684017284	6.30238092537065	1.36386993930852	0	-0.0345650379131182	1.6516256762344	0	0	0	0.632514676808721	0	-0.0345370827174629	32.5746459035896	0	4.35702455570773	16.7832512093656	-0.174441966861609	0.0213413895678942	0	-1.44624479595801	3.64722876185384	0.00356580351630595	0	1.22256395989963	0	2.19175529484714	0.417668923884243	0.177054308281777	-0.141221094749986	0	0.216713762371322	-0.0997969148942946	-0.000255607901464553	0	-0.0548346167911641	0.11925655205576	0	0	0.835872392072663	0	0.531187336104688	0	0	0	0.844707235942285	0	0.450600388138506	0.0302013532629163	2.50668266485024	0.116008177716183	0	0	0.177226093030461	-0.0647407887676725	0	1.50487352630363	0	0.0718554521284457	1.34988710635472	0.299148042857577	0	0	0	1.18805533920151	-9.96947972736961e-05	0	3.00925075248188	0	0	0	0.61201784803811	0	0.35614764492916	0	-0.270387998946198	0	-0.298256098284096	0	-0.161978399200567	0.59327345484303	0	-0.268275818263106	-0.300143456313677	0	0	0	0	0	0	0	0	0	0	0	0.646331826232016	0	0	0	0	0
PHF6	0.286755560433362	0.0559948495619097	0.679874327300175	0	-0.60480648252907	-0.14125461266885	0	0	0.247778764872723	0.321061592468025	0	0.657688711801382	0	-0.236371605939669	0	0	0	0.00971833334087021	-0.0161361545775402	-0.00747989299924742	0.684231785812304	0	-0.175350649730298	0	0	1.41769284338755	0	8.5404643462868	0	0	0	0	0	0.465808120588812	0	0.864195037821908	0.0245834608752545	0.0634702875101967	0.0182180896914791	0.228134564633037	1.1418087209611	0.3646114034	4.62090476323095	3.25470744550119	4.25223704946004	0	8.39880994522157	2.10935284254976	0	1.70486633417887	1.61802732222533	0	0	1.16339512427332	1.7095442483104	0	0	0	0	0	1.94142651258448	4.12127673420515	0	9.57767520000672	0.932658043217479	0.902190277762652	0	0	0	0	0	1.04387481177946	0.0779337328487587	0	1.56543593574808	2.98660114770104	0	2.63136743341269	0.787572091859225	4.08640701815336	10.0702467449381	8.63964246521257	1.2017678252747	7.19151724547066	0.154751335863907	0.153803528022979	1.31638881489179	0	0	0	0.310043613598886	0	0	0.424874886881125	0	3.23512211774862	0.139370138711935	0	0	0	2.29889481686259	4.22763192505282	0.366044697825924	0	0	0.304617086212235	0	0.91036719593883	11.2951347717204	1.58808952469643	0	0	0	0	1.39196573985394	0	0.306909924695518	7.40508385172652	29.1351698814521	3.20553716872546	8.86400755486899	2.80273309186219	9.59087970403114	0	0	10.4960870024003	11.7733468125731	10.1801671448423	0	0	1.64395372721312	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIG	-20.8351696537677	-9.45742251708645	-5.55428858450952	1.0539495056241	Inf	0.0165670733983234	-0.155961602368261	-2.66962560916113	-12.3931823524817	-5.8801187192595	-13.0084761639727	-20.3692685950226	-3.98756731479583	-2.8640172283373	-11.4308603468062	-0.10419794733933	-3.39580007143455	-0.553100464381671	-6.74506717421592	-6.37487315880916	-5.91927724621734	-6.90473768381215	-19.7270609081731	-0.956583296199634	-1.49077352594585	-0.961233084826493	0	-12.3494000795923	0.097687567679035	0.372488302213197	-5.17382655087157	-8.72039049618804	-0.335428925622852	-16.2260875241008	-9.1659307933226	-5.07523509018807	-3.78851945989419	0	-4.51545990820088	-4.1403929840259	-0.0184136915169622	-0.3646114034	-14.7392340116793	-7.2887949153321	-2.77769718652207	-3.09980167785333	-5.2364936764675	-6.39903765455991	-1.98409350250636	-17.7433173789855	-3.70373207711578	0	0	-3.02267191461541	-0.269714946862129	-14.4545720538473	-2.370936678072	-11.0999471963087	-10.6644887224307	-5.24718623527678	-4.16856147479309	-6.77573453417706	-3.6042137707211	-8.65568277648905	-8.18712065851484	-1.73944303394707	-1.15212428997956	-4.64473128753635	-1.22979536188632	-7.07519233461914	-0.797472304021549	-1.94269695682364	-1.12152106546595	-2.83305216295742	-8.32638412336945	-2.02557183796752	-2.55108880000456	-1.43062476122921	0	-3.65420035605493	-8.58635792650651	-3.75757446557942	-5.03063776070993	-3.2136082830224	-6.07459498475216	-2.20815575145991	-5.10331634679751	-0.674233365285006	0	-0.218002459178525	-0.668612188768682	-0.664299854156923	-3.35887964980288	-7.32033017212812	-1.00722028700739	-4.74628608354645	-2.85460068484711	-0.194375435442231	0	-4.67529730307873	-1.1988030662751	-1.58194443712071	-0.44917371691558	-1.06807080130409	0	-0.161658221645942	-0.0168938782095803	-2.93751128727707	-6.55145341826138	-0.0177759144218323	-0.0846817895176174	0	0	0	-2.05148640503705	0	-2.73611137692697	-3.34281880440133	-6.16078525077608	-0.770390663708637	-4.16104437707039	-1.29107300264579	-3.4166296284721	-3.8571014034842	0	-4.37122704408114	-4.66463565932215	-2.45479429096896	0	-0.255635702079772	-0.276453549431478	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIL4	0	0	0	0	0	0	0	0	0	0	0.50491900219324	0	0	0	0.286394054800085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596613735503388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27571449822101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634614729060889	0	0	0	0	0	0	0	0	0	0	0	0	1.14847942369548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06674022351025	0.885333240245676	0	0	0	0	0	0	0	0	0	0	0
PRPF4	1.18631633965738	-0.062019187169492	26.1485808964732	-4.27839824570894	0.0620343021049524	-1.35111682913089	-7.53483116504192	2.1003156904292	6.55772855552009	-0.18259995144547	-9.52359478379208	0.544648791207225	-0.0363550936278712	2.64937035274581	-5.05752445497628	0	-0.587561297060977	-0.041235466163679	0.733904915381542	-0.824461331766058	-1.11814281409539	-0.665593464952914	5.11287690510023	0.234038453209595	0	0	0	-0.418570819318907	-0.0228202029558194	0	-0.862116927900408	1.03061435025301	0.441629748577891	59.9850673227173	245.879510734411	3.28604027315581	-0.162030820503291	1.89158151566222	-3.29453665980062	-0.2336460488206	0.946715386086682	0.890671958340892	9.55532379472832	0.12805560180989	0.197041909671888	-0.191336765857275	-0.350103730712515	-2.433463751059	-0.605260110240634	19.9485382673532	-0.270179080715145	0	0	1.54739346104005	0	-1.76836510623012	-2.30236102505379	0.192959226218749	23.0105591658429	-0.753512030219507	-1.4715615229172	0.729836213021394	-0.290358024713688	-2.37498633276064	0	3.02628862929265	0	0	0	0	1.02483466491874	1.48430642589661	0.00240228156831197	-0.0733521554046484	6.54588302093754	0	0	-0.195662041008913	0.0816087182290738	3.65420035605493	-0.350492835568238	0	9.50789341083943	0	0.92223788609894	-0.153803528022979	0	-0.710957917538489	0	0.324274499147759	0	-0.390464455736645	0.0426279315667615	0.00874446175245561	0	2.81393841203691	3.02913219799062	2.58407948795793	0	0.112568648251904	0.270545510574946	0	0	0	0	1.11963651134275	0.00427032279147476	2.29012592252252	-0.978601965398629	0	0	0	0	0	0.960509733702044	0	0	0	-0.600744075974454	0	-2.22559988534453	0	-0.887179379209569	1.10847027224305	0	-1.16945269872104	-1.31421103635644	0	0	0.0411081848831426	0	0	0	0	0	0	0	0	0.023758003620966	0	0	0	0	0
